update,mean_loss,lr
309,0.02832300213049166,7.865612648221344e-05
310,0.01478441492508864,7.857707509881423e-05
311,0.2771685795596568,7.849802371541503e-05
312,0.019716190232429653,7.841897233201581e-05
313,0.19087011233204976,7.833992094861661e-05
314,0.28478714107041014,7.82608695652174e-05
315,0.1612206145291566,7.818181818181818e-05
316,0.01392130408930825,7.810276679841898e-05
317,0.01998414477566257,7.802371541501977e-05
318,0.5822118381911423,7.794466403162057e-05
319,0.18821051781560527,7.786561264822134e-05
320,0.047100062482059,7.778656126482214e-05
321,0.006200276635354385,7.770750988142292e-05
322,0.006072454038076103,7.762845849802371e-05
323,0.0035333636951691005,7.754940711462451e-05
324,0.08153427533397917,7.74703557312253e-05
325,0.0009206235226884019,7.73913043478261e-05
326,0.08068540942622349,7.731225296442688e-05
327,0.1882266157772392,7.723320158102766e-05
328,0.007458873376890551,7.715415019762846e-05
329,0.006441628138418309,7.707509881422925e-05
330,0.005594591770204715,7.699604743083005e-05
331,0.00720501570867782,7.691699604743083e-05
332,0.0020290655629651155,7.683794466403162e-05
333,0.0011038689444831107,7.675889328063242e-05
334,0.016829376261739526,7.66798418972332e-05
335,0.0005779229722975288,7.6600790513834e-05
336,0.3158495769785077,7.652173913043479e-05
337,0.00554763748368714,7.644268774703558e-05
338,0.01473196764709428,7.636363636363637e-05
339,0.022006208138918737,7.628458498023716e-05
340,0.003186566495060106,7.620553359683796e-05
341,0.8018470589540811,7.612648221343874e-05
342,0.00035903519710700493,7.604743083003953e-05
343,0.09607770920410985,7.596837944664033e-05
344,0.009418026525963796,7.58893280632411e-05
345,0.20375922901803278,7.58102766798419e-05
346,0.006703221268253401,7.573122529644269e-05
347,0.07689568698697258,7.565217391304347e-05
348,0.09068129850493278,7.557312252964427e-05
349,0.10231637881224742,7.549407114624506e-05
350,0.019551802335627144,7.541501976284586e-05
351,0.28799926193096326,7.533596837944664e-05
352,0.006920762622030452,7.525691699604743e-05
353,0.014213709131581709,7.517786561264823e-05
